causa_id;freq;time;n;forecast;lower_ci95;upper_ci95
2;4;2012-07-01;3;NA;NA;NA
2;4;2012-10-01;0;NA;NA;NA
2;4;2013-01-01;0;NA;NA;NA
2;4;2013-04-01;9;NA;NA;NA
2;4;2013-07-01;7;NA;NA;NA
2;4;2013-10-01;1;NA;NA;NA
2;4;2014-01-01;0;NA;NA;NA
2;4;2014-04-01;0;NA;NA;NA
2;4;2014-07-01;2;NA;NA;NA
2;4;2014-10-01;0;NA;NA;NA
2;4;2015-01-01;0;NA;NA;NA
2;4;2015-04-01;0;NA;NA;NA
2;4;2015-07-01;1;NA;NA;NA
2;4;2015-10-01;0;NA;NA;NA
2;4;2016-01-01;5;NA;NA;NA
2;4;2016-04-01;17;NA;NA;NA
2;4;2016-07-01;2;NA;NA;NA
2;4;2016-10-01;0;NA;NA;NA
2;4;2017-01-01;0;NA;NA;NA
2;4;2017-04-01;3;NA;NA;NA
2;4;2017-07-01;0;NA;NA;NA
2;4;2017-10-01;0;NA;NA;NA
2;4;2018-01-01;1;NA;NA;NA
2;4;2018-04-01;10;NA;NA;NA
2;4;2018-07-01;4;NA;NA;NA
2;4;2018-10-01;0;NA;NA;NA
2;4;2019-01-01;0;1,950000000000000;-5,21983953351935170;9,11983953351935
2;4;2019-04-01;2;1,950000000000000;-5,21983953351935170;9,11983953351935
2;4;2019-07-01;3;1,950000000000000;-5,21983953351935170;9,11983953351935
2;4;2019-10-01;0;1,950000000000000;-5,21983953351935170;9,11983953351935
2;4;2020-01-01;0;NA;NA;NA
2;4;2020-04-01;2;NA;NA;NA
2;4;2020-07-01;2;NA;NA;NA
2;4;2020-10-01;0;NA;NA;NA
2;4;2021-01-01;0;NA;NA;NA
2;4;2021-04-01;3;NA;NA;NA
2;4;2021-07-01;3;NA;NA;NA
2;4;2021-10-01;5;NA;NA;NA
2;4;2022-01-01;24;NA;NA;NA
2;4;2022-04-01;1;NA;NA;NA
2;4;2022-07-01;2;NA;NA;NA
2;4;2022-10-01;4;NA;NA;NA
2;4;2023-01-01;1;NA;NA;NA
2;4;2023-04-01;7;NA;NA;NA
2;4;2023-07-01;1;NA;NA;NA
2;4;2023-10-01;0;NA;NA;NA
3;4;2000-01-01;32;NA;NA;NA
3;4;2000-04-01;37;NA;NA;NA
3;4;2000-07-01;58;NA;NA;NA
3;4;2000-10-01;32;NA;NA;NA
3;4;2001-01-01;33;NA;NA;NA
3;4;2001-04-01;59;NA;NA;NA
3;4;2001-07-01;49;NA;NA;NA
3;4;2001-10-01;42;NA;NA;NA
3;4;2002-01-01;32;NA;NA;NA
3;4;2002-04-01;37;NA;NA;NA
3;4;2002-07-01;48;NA;NA;NA
3;4;2002-10-01;47;NA;NA;NA
3;4;2003-01-01;33;NA;NA;NA
3;4;2003-04-01;51;NA;NA;NA
3;4;2003-07-01;66;NA;NA;NA
3;4;2003-10-01;32;NA;NA;NA
3;4;2004-01-01;37;NA;NA;NA
3;4;2004-04-01;43;NA;NA;NA
3;4;2004-07-01;52;NA;NA;NA
3;4;2004-10-01;37;NA;NA;NA
3;4;2005-01-01;31;NA;NA;NA
3;4;2005-04-01;37;NA;NA;NA
3;4;2005-07-01;43;NA;NA;NA
3;4;2005-10-01;45;NA;NA;NA
3;4;2006-01-01;53;NA;NA;NA
3;4;2006-04-01;36;NA;NA;NA
3;4;2006-07-01;36;NA;NA;NA
3;4;2006-10-01;31;NA;NA;NA
3;4;2007-01-01;32;NA;NA;NA
3;4;2007-04-01;70;NA;NA;NA
3;4;2007-07-01;40;NA;NA;NA
3;4;2007-10-01;21;NA;NA;NA
3;4;2008-01-01;43;NA;NA;NA
3;4;2008-04-01;51;NA;NA;NA
3;4;2008-07-01;45;NA;NA;NA
3;4;2008-10-01;43;NA;NA;NA
3;4;2009-01-01;33;NA;NA;NA
3;4;2009-04-01;37;NA;NA;NA
3;4;2009-07-01;48;NA;NA;NA
3;4;2009-10-01;34;NA;NA;NA
3;4;2010-01-01;32;NA;NA;NA
3;4;2010-04-01;33;NA;NA;NA
3;4;2010-07-01;34;NA;NA;NA
3;4;2010-10-01;30;NA;NA;NA
3;4;2011-01-01;47;NA;NA;NA
3;4;2011-04-01;38;NA;NA;NA
3;4;2011-07-01;37;NA;NA;NA
3;4;2011-10-01;37;NA;NA;NA
3;4;2012-01-01;24;NA;NA;NA
3;4;2012-04-01;43;NA;NA;NA
3;4;2012-07-01;34;NA;NA;NA
3;4;2012-10-01;34;NA;NA;NA
3;4;2013-01-01;31;NA;NA;NA
3;4;2013-04-01;32;NA;NA;NA
3;4;2013-07-01;48;NA;NA;NA
3;4;2013-10-01;31;NA;NA;NA
3;4;2014-01-01;42;NA;NA;NA
3;4;2014-04-01;35;NA;NA;NA
3;4;2014-07-01;34;NA;NA;NA
3;4;2014-10-01;17;NA;NA;NA
3;4;2015-01-01;25;NA;NA;NA
3;4;2015-04-01;27;NA;NA;NA
3;4;2015-07-01;25;NA;NA;NA
3;4;2015-10-01;35;NA;NA;NA
3;4;2016-01-01;25;NA;NA;NA
3;4;2016-04-01;34;NA;NA;NA
3;4;2016-07-01;32;NA;NA;NA
3;4;2016-10-01;26;NA;NA;NA
3;4;2017-01-01;29;NA;NA;NA
3;4;2017-04-01;35;NA;NA;NA
3;4;2017-07-01;28;NA;NA;NA
3;4;2017-10-01;22;NA;NA;NA
3;4;2018-01-01;49;NA;NA;NA
3;4;2018-04-01;35;NA;NA;NA
3;4;2018-07-01;49;NA;NA;NA
3;4;2018-10-01;43;NA;NA;NA
3;4;2019-01-01;26;39,629301553516335;24,21798224653662501;55,04062086049605
3;4;2019-04-01;35;39,629301553516335;23,61652121904788615;55,64208188798479
3;4;2019-07-01;44;39,629301553516335;23,03684829011391955;56,22175481691875
3;4;2019-10-01;17;39,629301553516335;22,47675432121152639;56,78184878582114
3;4;2020-01-01;34;NA;NA;NA
3;4;2020-04-01;28;NA;NA;NA
3;4;2020-07-01;29;NA;NA;NA
3;4;2020-10-01;20;NA;NA;NA
3;4;2021-01-01;27;NA;NA;NA
3;4;2021-04-01;35;NA;NA;NA
3;4;2021-07-01;42;NA;NA;NA
3;4;2021-10-01;32;NA;NA;NA
3;4;2022-01-01;35;NA;NA;NA
3;4;2022-04-01;50;NA;NA;NA
3;4;2022-07-01;47;NA;NA;NA
3;4;2022-10-01;38;NA;NA;NA
3;4;2023-01-01;27;NA;NA;NA
3;4;2023-04-01;44;NA;NA;NA
3;4;2023-07-01;15;NA;NA;NA
3;4;2023-10-01;0;NA;NA;NA
4;4;2000-01-01;37;NA;NA;NA
4;4;2000-04-01;31;NA;NA;NA
4;4;2000-07-01;29;NA;NA;NA
4;4;2000-10-01;25;NA;NA;NA
4;4;2001-01-01;31;NA;NA;NA
4;4;2001-04-01;30;NA;NA;NA
4;4;2001-07-01;34;NA;NA;NA
4;4;2001-10-01;27;NA;NA;NA
4;4;2002-01-01;36;NA;NA;NA
4;4;2002-04-01;36;NA;NA;NA
4;4;2002-07-01;51;NA;NA;NA
4;4;2002-10-01;39;NA;NA;NA
4;4;2003-01-01;39;NA;NA;NA
4;4;2003-04-01;39;NA;NA;NA
4;4;2003-07-01;47;NA;NA;NA
4;4;2003-10-01;31;NA;NA;NA
4;4;2004-01-01;31;NA;NA;NA
4;4;2004-04-01;35;NA;NA;NA
4;4;2004-07-01;37;NA;NA;NA
4;4;2004-10-01;27;NA;NA;NA
4;4;2005-01-01;32;NA;NA;NA
4;4;2005-04-01;34;NA;NA;NA
4;4;2005-07-01;47;NA;NA;NA
4;4;2005-10-01;19;NA;NA;NA
4;4;2006-01-01;40;NA;NA;NA
4;4;2006-04-01;47;NA;NA;NA
4;4;2006-07-01;58;NA;NA;NA
4;4;2006-10-01;48;NA;NA;NA
4;4;2007-01-01;42;NA;NA;NA
4;4;2007-04-01;39;NA;NA;NA
4;4;2007-07-01;54;NA;NA;NA
4;4;2007-10-01;43;NA;NA;NA
4;4;2008-01-01;43;NA;NA;NA
4;4;2008-04-01;41;NA;NA;NA
4;4;2008-07-01;55;NA;NA;NA
4;4;2008-10-01;41;NA;NA;NA
4;4;2009-01-01;37;NA;NA;NA
4;4;2009-04-01;39;NA;NA;NA
4;4;2009-07-01;54;NA;NA;NA
4;4;2009-10-01;61;NA;NA;NA
4;4;2010-01-01;53;NA;NA;NA
4;4;2010-04-01;42;NA;NA;NA
4;4;2010-07-01;53;NA;NA;NA
4;4;2010-10-01;49;NA;NA;NA
4;4;2011-01-01;45;NA;NA;NA
4;4;2011-04-01;45;NA;NA;NA
4;4;2011-07-01;42;NA;NA;NA
4;4;2011-10-01;38;NA;NA;NA
4;4;2012-01-01;39;NA;NA;NA
4;4;2012-04-01;47;NA;NA;NA
4;4;2012-07-01;43;NA;NA;NA
4;4;2012-10-01;47;NA;NA;NA
4;4;2013-01-01;38;NA;NA;NA
4;4;2013-04-01;31;NA;NA;NA
4;4;2013-07-01;58;NA;NA;NA
4;4;2013-10-01;44;NA;NA;NA
4;4;2014-01-01;53;NA;NA;NA
4;4;2014-04-01;54;NA;NA;NA
4;4;2014-07-01;41;NA;NA;NA
4;4;2014-10-01;44;NA;NA;NA
4;4;2015-01-01;44;NA;NA;NA
4;4;2015-04-01;42;NA;NA;NA
4;4;2015-07-01;52;NA;NA;NA
4;4;2015-10-01;37;NA;NA;NA
4;4;2016-01-01;25;NA;NA;NA
4;4;2016-04-01;36;NA;NA;NA
4;4;2016-07-01;60;NA;NA;NA
4;4;2016-10-01;40;NA;NA;NA
4;4;2017-01-01;37;NA;NA;NA
4;4;2017-04-01;45;NA;NA;NA
4;4;2017-07-01;66;NA;NA;NA
4;4;2017-10-01;47;NA;NA;NA
4;4;2018-01-01;39;NA;NA;NA
4;4;2018-04-01;41;NA;NA;NA
4;4;2018-07-01;51;NA;NA;NA
4;4;2018-10-01;42;NA;NA;NA
4;4;2019-01-01;64;45,022727272727295;29,01324022293640681;61,03221432251819
4;4;2019-04-01;50;45,022727272727295;29,01324022293640681;61,03221432251819
4;4;2019-07-01;52;45,022727272727295;29,01324022293640681;61,03221432251819
4;4;2019-10-01;50;45,022727272727295;29,01324022293640681;61,03221432251819
4;4;2020-01-01;54;NA;NA;NA
4;4;2020-04-01;81;NA;NA;NA
4;4;2020-07-01;88;NA;NA;NA
4;4;2020-10-01;84;NA;NA;NA
4;4;2021-01-01;56;NA;NA;NA
4;4;2021-04-01;83;NA;NA;NA
4;4;2021-07-01;87;NA;NA;NA
4;4;2021-10-01;75;NA;NA;NA
4;4;2022-01-01;77;NA;NA;NA
4;4;2022-04-01;83;NA;NA;NA
4;4;2022-07-01;73;NA;NA;NA
4;4;2022-10-01;54;NA;NA;NA
4;4;2023-01-01;62;NA;NA;NA
4;4;2023-04-01;76;NA;NA;NA
4;4;2023-07-01;49;NA;NA;NA
4;4;2023-10-01;0;NA;NA;NA
5;4;2000-01-01;1;NA;NA;NA
5;4;2000-04-01;2;NA;NA;NA
5;4;2000-07-01;0;NA;NA;NA
5;4;2000-10-01;0;NA;NA;NA
5;4;2001-01-01;2;NA;NA;NA
5;4;2001-04-01;3;NA;NA;NA
5;4;2001-07-01;2;NA;NA;NA
5;4;2001-10-01;2;NA;NA;NA
5;4;2002-01-01;0;NA;NA;NA
5;4;2002-04-01;1;NA;NA;NA
5;4;2002-07-01;1;NA;NA;NA
5;4;2002-10-01;0;NA;NA;NA
5;4;2003-01-01;1;NA;NA;NA
5;4;2003-04-01;1;NA;NA;NA
5;4;2003-07-01;1;NA;NA;NA
5;4;2003-10-01;0;NA;NA;NA
5;4;2004-01-01;0;NA;NA;NA
5;4;2004-04-01;2;NA;NA;NA
5;4;2004-07-01;1;NA;NA;NA
5;4;2004-10-01;0;NA;NA;NA
5;4;2006-01-01;0;NA;NA;NA
5;4;2006-04-01;2;NA;NA;NA
5;4;2006-07-01;1;NA;NA;NA
5;4;2006-10-01;1;NA;NA;NA
5;4;2007-01-01;4;NA;NA;NA
5;4;2007-04-01;2;NA;NA;NA
5;4;2007-07-01;3;NA;NA;NA
5;4;2007-10-01;4;NA;NA;NA
5;4;2008-01-01;2;NA;NA;NA
5;4;2008-04-01;2;NA;NA;NA
5;4;2008-07-01;5;NA;NA;NA
5;4;2008-10-01;5;NA;NA;NA
5;4;2009-01-01;6;NA;NA;NA
5;4;2009-04-01;2;NA;NA;NA
5;4;2009-07-01;6;NA;NA;NA
5;4;2009-10-01;7;NA;NA;NA
5;4;2010-01-01;4;NA;NA;NA
5;4;2010-04-01;2;NA;NA;NA
5;4;2010-07-01;7;NA;NA;NA
5;4;2010-10-01;3;NA;NA;NA
5;4;2011-01-01;10;NA;NA;NA
5;4;2011-04-01;2;NA;NA;NA
5;4;2011-07-01;5;NA;NA;NA
5;4;2011-10-01;6;NA;NA;NA
5;4;2012-01-01;3;NA;NA;NA
5;4;2012-04-01;4;NA;NA;NA
5;4;2012-07-01;7;NA;NA;NA
5;4;2012-10-01;3;NA;NA;NA
5;4;2013-01-01;2;NA;NA;NA
5;4;2013-04-01;5;NA;NA;NA
5;4;2013-07-01;6;NA;NA;NA
5;4;2013-10-01;1;NA;NA;NA
5;4;2014-01-01;4;NA;NA;NA
5;4;2014-04-01;3;NA;NA;NA
5;4;2014-07-01;1;NA;NA;NA
5;4;2014-10-01;2;NA;NA;NA
5;4;2015-01-01;4;NA;NA;NA
5;4;2015-04-01;3;NA;NA;NA
5;4;2015-07-01;3;NA;NA;NA
5;4;2015-10-01;6;NA;NA;NA
5;4;2016-01-01;4;NA;NA;NA
5;4;2016-04-01;1;NA;NA;NA
5;4;2016-07-01;5;NA;NA;NA
5;4;2016-10-01;4;NA;NA;NA
5;4;2017-01-01;3;NA;NA;NA
5;4;2017-04-01;7;NA;NA;NA
5;4;2017-07-01;6;NA;NA;NA
5;4;2017-10-01;2;NA;NA;NA
5;4;2018-01-01;3;NA;NA;NA
5;4;2018-04-01;4;NA;NA;NA
5;4;2018-07-01;5;NA;NA;NA
5;4;2018-10-01;8;NA;NA;NA
5;4;2019-01-01;4;4,159090909090633;0,10597871526631764;8,21220310291495
5;4;2019-04-01;1;4,159090909090633;0,10597871526631764;8,21220310291495
5;4;2019-07-01;7;4,159090909090633;0,10597871526631764;8,21220310291495
5;4;2019-10-01;2;4,159090909090633;0,10597871526631764;8,21220310291495
5;4;2020-01-01;8;NA;NA;NA
5;4;2020-04-01;3;NA;NA;NA
5;4;2020-07-01;6;NA;NA;NA
5;4;2020-10-01;6;NA;NA;NA
5;4;2021-01-01;7;NA;NA;NA
5;4;2021-04-01;10;NA;NA;NA
5;4;2021-07-01;8;NA;NA;NA
5;4;2021-10-01;8;NA;NA;NA
5;4;2022-01-01;9;NA;NA;NA
5;4;2022-04-01;6;NA;NA;NA
5;4;2022-07-01;2;NA;NA;NA
5;4;2022-10-01;5;NA;NA;NA
5;4;2023-01-01;4;NA;NA;NA
5;4;2023-04-01;4;NA;NA;NA
5;4;2023-07-01;2;NA;NA;NA
5;4;2023-10-01;0;NA;NA;NA
6;4;2000-01-01;2;NA;NA;NA
6;4;2000-04-01;3;NA;NA;NA
6;4;2000-07-01;5;NA;NA;NA
6;4;2000-10-01;4;NA;NA;NA
6;4;2001-01-01;2;NA;NA;NA
6;4;2001-04-01;5;NA;NA;NA
6;4;2001-07-01;1;NA;NA;NA
6;4;2001-10-01;3;NA;NA;NA
6;4;2002-01-01;6;NA;NA;NA
6;4;2002-04-01;8;NA;NA;NA
6;4;2002-07-01;5;NA;NA;NA
6;4;2002-10-01;2;NA;NA;NA
6;4;2003-01-01;3;NA;NA;NA
6;4;2003-04-01;2;NA;NA;NA
6;4;2003-07-01;2;NA;NA;NA
6;4;2003-10-01;2;NA;NA;NA
6;4;2004-01-01;3;NA;NA;NA
6;4;2004-04-01;4;NA;NA;NA
6;4;2004-07-01;6;NA;NA;NA
6;4;2004-10-01;1;NA;NA;NA
6;4;2005-01-01;3;NA;NA;NA
6;4;2005-04-01;1;NA;NA;NA
6;4;2005-07-01;4;NA;NA;NA
6;4;2005-10-01;4;NA;NA;NA
6;4;2006-01-01;1;NA;NA;NA
6;4;2006-04-01;1;NA;NA;NA
6;4;2006-07-01;3;NA;NA;NA
6;4;2006-10-01;4;NA;NA;NA
6;4;2007-01-01;2;NA;NA;NA
6;4;2007-04-01;4;NA;NA;NA
6;4;2007-07-01;2;NA;NA;NA
6;4;2007-10-01;6;NA;NA;NA
6;4;2008-01-01;3;NA;NA;NA
6;4;2008-04-01;7;NA;NA;NA
6;4;2008-07-01;2;NA;NA;NA
6;4;2008-10-01;4;NA;NA;NA
6;4;2009-01-01;4;NA;NA;NA
6;4;2009-04-01;4;NA;NA;NA
6;4;2009-07-01;1;NA;NA;NA
6;4;2009-10-01;2;NA;NA;NA
6;4;2010-01-01;2;NA;NA;NA
6;4;2010-04-01;4;NA;NA;NA
6;4;2010-07-01;3;NA;NA;NA
6;4;2010-10-01;3;NA;NA;NA
6;4;2011-01-01;5;NA;NA;NA
6;4;2011-04-01;4;NA;NA;NA
6;4;2011-07-01;2;NA;NA;NA
6;4;2011-10-01;2;NA;NA;NA
6;4;2012-01-01;2;NA;NA;NA
6;4;2012-04-01;4;NA;NA;NA
6;4;2012-07-01;2;NA;NA;NA
6;4;2012-10-01;0;NA;NA;NA
6;4;2013-01-01;3;NA;NA;NA
6;4;2013-04-01;5;NA;NA;NA
6;4;2013-07-01;2;NA;NA;NA
6;4;2013-10-01;1;NA;NA;NA
6;4;2014-01-01;4;NA;NA;NA
6;4;2014-04-01;2;NA;NA;NA
6;4;2014-07-01;2;NA;NA;NA
6;4;2014-10-01;1;NA;NA;NA
6;4;2015-01-01;3;NA;NA;NA
6;4;2015-04-01;6;NA;NA;NA
6;4;2015-07-01;6;NA;NA;NA
6;4;2015-10-01;1;NA;NA;NA
6;4;2016-01-01;2;NA;NA;NA
6;4;2016-04-01;2;NA;NA;NA
6;4;2016-07-01;2;NA;NA;NA
6;4;2016-10-01;6;NA;NA;NA
6;4;2017-01-01;4;NA;NA;NA
6;4;2017-04-01;4;NA;NA;NA
6;4;2017-07-01;5;NA;NA;NA
6;4;2017-10-01;3;NA;NA;NA
6;4;2018-01-01;3;NA;NA;NA
6;4;2018-04-01;2;NA;NA;NA
6;4;2018-07-01;6;NA;NA;NA
6;4;2018-10-01;4;NA;NA;NA
6;4;2019-01-01;2;3,159090909090302;-0,00247647708950183;6,32065829527011
6;4;2019-04-01;2;3,159090909090302;-0,00247647708950183;6,32065829527011
6;4;2019-07-01;5;3,159090909090302;-0,00247647708950183;6,32065829527011
6;4;2019-10-01;6;3,159090909090302;-0,00247647708950183;6,32065829527011
6;4;2020-01-01;6;NA;NA;NA
6;4;2020-04-01;9;NA;NA;NA
6;4;2020-07-01;10;NA;NA;NA
6;4;2020-10-01;7;NA;NA;NA
6;4;2021-01-01;1;NA;NA;NA
6;4;2021-04-01;3;NA;NA;NA
6;4;2021-07-01;5;NA;NA;NA
6;4;2021-10-01;3;NA;NA;NA
6;4;2022-01-01;6;NA;NA;NA
6;4;2022-04-01;2;NA;NA;NA
6;4;2022-07-01;2;NA;NA;NA
6;4;2022-10-01;3;NA;NA;NA
6;4;2023-01-01;3;NA;NA;NA
6;4;2023-04-01;5;NA;NA;NA
6;4;2023-07-01;4;NA;NA;NA
6;4;2023-10-01;0;NA;NA;NA
7;4;2000-01-01;24;NA;NA;NA
7;4;2000-04-01;36;NA;NA;NA
7;4;2000-07-01;58;NA;NA;NA
7;4;2000-10-01;58;NA;NA;NA
7;4;2001-01-01;52;NA;NA;NA
7;4;2001-04-01;41;NA;NA;NA
7;4;2001-07-01;48;NA;NA;NA
7;4;2001-10-01;48;NA;NA;NA
7;4;2002-01-01;41;NA;NA;NA
7;4;2002-04-01;51;NA;NA;NA
7;4;2002-07-01;59;NA;NA;NA
7;4;2002-10-01;41;NA;NA;NA
7;4;2003-01-01;43;NA;NA;NA
7;4;2003-04-01;37;NA;NA;NA
7;4;2003-07-01;50;NA;NA;NA
7;4;2003-10-01;37;NA;NA;NA
7;4;2004-01-01;42;NA;NA;NA
7;4;2004-04-01;69;NA;NA;NA
7;4;2004-07-01;61;NA;NA;NA
7;4;2004-10-01;33;NA;NA;NA
7;4;2005-01-01;42;NA;NA;NA
7;4;2005-04-01;36;NA;NA;NA
7;4;2005-07-01;52;NA;NA;NA
7;4;2005-10-01;41;NA;NA;NA
7;4;2006-01-01;38;NA;NA;NA
7;4;2006-04-01;54;NA;NA;NA
7;4;2006-07-01;67;NA;NA;NA
7;4;2006-10-01;43;NA;NA;NA
7;4;2007-01-01;38;NA;NA;NA
7;4;2007-04-01;53;NA;NA;NA
7;4;2007-07-01;77;NA;NA;NA
7;4;2007-10-01;46;NA;NA;NA
7;4;2008-01-01;37;NA;NA;NA
7;4;2008-04-01;55;NA;NA;NA
7;4;2008-07-01;56;NA;NA;NA
7;4;2008-10-01;56;NA;NA;NA
7;4;2009-01-01;42;NA;NA;NA
7;4;2009-04-01;52;NA;NA;NA
7;4;2009-07-01;85;NA;NA;NA
7;4;2009-10-01;58;NA;NA;NA
7;4;2010-01-01;46;NA;NA;NA
7;4;2010-04-01;57;NA;NA;NA
7;4;2010-07-01;59;NA;NA;NA
7;4;2010-10-01;71;NA;NA;NA
7;4;2011-01-01;72;NA;NA;NA
7;4;2011-04-01;70;NA;NA;NA
7;4;2011-07-01;83;NA;NA;NA
7;4;2011-10-01;64;NA;NA;NA
7;4;2012-01-01;42;NA;NA;NA
7;4;2012-04-01;67;NA;NA;NA
7;4;2012-07-01;86;NA;NA;NA
7;4;2012-10-01;51;NA;NA;NA
7;4;2013-01-01;55;NA;NA;NA
7;4;2013-04-01;79;NA;NA;NA
7;4;2013-07-01;56;NA;NA;NA
7;4;2013-10-01;65;NA;NA;NA
7;4;2014-01-01;47;NA;NA;NA
7;4;2014-04-01;73;NA;NA;NA
7;4;2014-07-01;72;NA;NA;NA
7;4;2014-10-01;58;NA;NA;NA
7;4;2015-01-01;70;NA;NA;NA
7;4;2015-04-01;83;NA;NA;NA
7;4;2015-07-01;73;NA;NA;NA
7;4;2015-10-01;62;NA;NA;NA
7;4;2016-01-01;42;NA;NA;NA
7;4;2016-04-01;72;NA;NA;NA
7;4;2016-07-01;55;NA;NA;NA
7;4;2016-10-01;56;NA;NA;NA
7;4;2017-01-01;44;NA;NA;NA
7;4;2017-04-01;69;NA;NA;NA
7;4;2017-07-01;82;NA;NA;NA
7;4;2017-10-01;57;NA;NA;NA
7;4;2018-01-01;59;NA;NA;NA
7;4;2018-04-01;60;NA;NA;NA
7;4;2018-07-01;79;NA;NA;NA
7;4;2018-10-01;77;NA;NA;NA
7;4;2019-01-01;50;55,920988950574142;32,04528140050743445;79,79669650064085
7;4;2019-04-01;79;63,731684254531245;39,85597670446453833;87,60739180459795
7;4;2019-07-01;80;71,718751510107339;47,84304396004063165;95,59445906017405
7;4;2019-10-01;55;63,695637066674131;39,81992951660742364;87,57134461674084
7;4;2020-01-01;55;NA;NA;NA
7;4;2020-04-01;45;NA;NA;NA
7;4;2020-07-01;45;NA;NA;NA
7;4;2020-10-01;46;NA;NA;NA
7;4;2021-01-01;45;NA;NA;NA
7;4;2021-04-01;48;NA;NA;NA
7;4;2021-07-01;65;NA;NA;NA
7;4;2021-10-01;59;NA;NA;NA
7;4;2022-01-01;62;NA;NA;NA
7;4;2022-04-01;76;NA;NA;NA
7;4;2022-07-01;88;NA;NA;NA
7;4;2022-10-01;64;NA;NA;NA
7;4;2023-01-01;62;NA;NA;NA
7;4;2023-04-01;76;NA;NA;NA
7;4;2023-07-01;48;NA;NA;NA
7;4;2023-10-01;0;NA;NA;NA
8;4;2000-01-01;0;NA;NA;NA
8;4;2000-04-01;2;NA;NA;NA
8;4;2000-07-01;2;NA;NA;NA
8;4;2000-10-01;1;NA;NA;NA
8;4;2001-01-01;1;NA;NA;NA
8;4;2001-04-01;3;NA;NA;NA
8;4;2001-07-01;1;NA;NA;NA
8;4;2001-10-01;2;NA;NA;NA
8;4;2002-01-01;3;NA;NA;NA
8;4;2002-04-01;2;NA;NA;NA
8;4;2002-07-01;5;NA;NA;NA
8;4;2002-10-01;1;NA;NA;NA
8;4;2003-01-01;5;NA;NA;NA
8;4;2003-04-01;4;NA;NA;NA
8;4;2003-07-01;4;NA;NA;NA
8;4;2003-10-01;2;NA;NA;NA
8;4;2004-01-01;2;NA;NA;NA
8;4;2004-04-01;3;NA;NA;NA
8;4;2004-07-01;3;NA;NA;NA
8;4;2004-10-01;3;NA;NA;NA
8;4;2005-01-01;3;NA;NA;NA
8;4;2005-04-01;1;NA;NA;NA
8;4;2005-07-01;3;NA;NA;NA
8;4;2005-10-01;2;NA;NA;NA
8;4;2006-01-01;2;NA;NA;NA
8;4;2006-04-01;1;NA;NA;NA
8;4;2006-07-01;1;NA;NA;NA
8;4;2006-10-01;1;NA;NA;NA
8;4;2007-01-01;1;NA;NA;NA
8;4;2007-04-01;4;NA;NA;NA
8;4;2007-07-01;5;NA;NA;NA
8;4;2007-10-01;4;NA;NA;NA
8;4;2008-01-01;1;NA;NA;NA
8;4;2008-04-01;4;NA;NA;NA
8;4;2008-07-01;2;NA;NA;NA
8;4;2008-10-01;1;NA;NA;NA
8;4;2009-01-01;3;NA;NA;NA
8;4;2009-04-01;2;NA;NA;NA
8;4;2009-07-01;3;NA;NA;NA
8;4;2009-10-01;1;NA;NA;NA
8;4;2010-01-01;1;NA;NA;NA
8;4;2010-04-01;2;NA;NA;NA
8;4;2010-07-01;1;NA;NA;NA
8;4;2010-10-01;4;NA;NA;NA
8;4;2011-01-01;6;NA;NA;NA
8;4;2011-04-01;9;NA;NA;NA
8;4;2011-07-01;4;NA;NA;NA
8;4;2011-10-01;5;NA;NA;NA
8;4;2012-01-01;6;NA;NA;NA
8;4;2012-04-01;2;NA;NA;NA
8;4;2012-07-01;2;NA;NA;NA
8;4;2012-10-01;3;NA;NA;NA
8;4;2013-01-01;3;NA;NA;NA
8;4;2013-04-01;3;NA;NA;NA
8;4;2013-07-01;1;NA;NA;NA
8;4;2013-10-01;1;NA;NA;NA
8;4;2014-01-01;3;NA;NA;NA
8;4;2014-04-01;4;NA;NA;NA
8;4;2014-07-01;1;NA;NA;NA
8;4;2014-10-01;5;NA;NA;NA
8;4;2015-01-01;3;NA;NA;NA
8;4;2015-04-01;4;NA;NA;NA
8;4;2015-07-01;0;NA;NA;NA
8;4;2015-10-01;0;NA;NA;NA
8;4;2016-01-01;5;NA;NA;NA
8;4;2016-04-01;5;NA;NA;NA
8;4;2016-07-01;1;NA;NA;NA
8;4;2016-10-01;2;NA;NA;NA
8;4;2017-01-01;4;NA;NA;NA
8;4;2017-04-01;4;NA;NA;NA
8;4;2017-07-01;2;NA;NA;NA
8;4;2017-10-01;2;NA;NA;NA
8;4;2018-01-01;3;NA;NA;NA
8;4;2018-04-01;1;NA;NA;NA
8;4;2018-07-01;1;NA;NA;NA
8;4;2018-10-01;2;NA;NA;NA
8;4;2019-01-01;2;2,623398381271399;-0,83693135928367335;6,08372812182647
8;4;2019-04-01;6;2,752447914093521;-0,91113167318785360;6,41602750137490
8;4;2019-07-01;1;2,752447914093521;-0,91113167318785360;6,41602750137490
8;4;2019-10-01;3;2,752447914093521;-0,91113167318785360;6,41602750137490
8;4;2020-01-01;5;NA;NA;NA
8;4;2020-04-01;2;NA;NA;NA
8;4;2020-07-01;1;NA;NA;NA
8;4;2020-10-01;3;NA;NA;NA
8;4;2021-01-01;4;NA;NA;NA
8;4;2021-04-01;1;NA;NA;NA
8;4;2021-07-01;2;NA;NA;NA
8;4;2021-10-01;1;NA;NA;NA
8;4;2022-01-01;4;NA;NA;NA
8;4;2022-04-01;7;NA;NA;NA
8;4;2022-07-01;5;NA;NA;NA
8;4;2022-10-01;4;NA;NA;NA
